Date,Time,Temperature,Humidity,Soil,WaterLevel,Watering
2019-05-17,1:10:30,18.6,46,75,0,0
2019-05-17,1:15:30,18.6,46,76,0,0
2019-05-17,1:20:30,18.6,46,75,0,0
2019-05-17,1:25:30,18.6,46,75,0,0
2019-05-17,1:30:30,18.6,46,76,0,0
2019-05-17,1:35:30,18.6,46,76,0,0
2019-05-17,1:40:30,18.6,46,76,0,0
2019-05-17,1:45:30,18.6,46,75,0,0
2019-05-17,1:50:30,18.5,46,76,0,0
2019-05-17,1:55:30,18.5,46,75,0,0
2019-05-17,2:00:30,18.5,46,75,0,0
2019-05-17,2:05:30,18.5,46,76,0,0
2019-05-17,2:10:30,18.4,47,76,0,0
2019-05-17,2:15:30,18.4,47,76,0,0
2019-05-17,2:20:30,18.4,47,75,0,0
2019-05-17,2:25:30,18.4,47,75,0,0
2019-05-17,2:30:30,18.4,47,75,0,0
2019-05-17,2:35:30,18.4,47,76,0,0
2019-05-17,2:40:30,18.4,47,75,0,0
2019-05-17,2:45:30,18.4,47,75,0,0
2019-05-17,2:50:30,18.4,47,75,0,0
2019-05-17,2:55:30,18.4,47,75,0,0
2019-05-17,3:00:30,18.3,47,75,0,0
2019-05-17,3:05:30,18.4,47,75,0,0
2019-05-17,3:10:30,18.4,47,75,0,0
2019-05-17,3:15:30,18.3,47,75,0,0
2019-05-17,3:20:30,18.3,47,75,0,0
2019-05-17,3:25:30,18.3,47,75,0,0
2019-05-17,3:30:29,18.3,47,75,0,0
2019-05-17,3:35:29,18.2,47,75,0,0
2019-05-17,3:40:29,18.3,47,75,0,0
2019-05-17,3:45:29,18.2,47,75,0,0
2019-05-17,3:50:29,18.2,48,75,0,0
2019-05-17,3:55:29,18.2,48,75,0,0
2019-05-17,4:00:29,18.1,48,75,0,0
2019-05-17,4:05:29,18.1,48,75,0,0
2019-05-17,4:10:29,18.1,48,75,0,0
2019-05-17,4:15:29,18.1,48,75,0,0
2019-05-17,4:20:29,18.1,48,75,0,0
2019-05-17,4:25:29,18,48,75,0,0
2019-05-17,4:30:29,18,48,75,0,0
2019-05-17,4:35:29,18,47,75,0,0
2019-05-17,4:40:29,18,48,75,0,0
2019-05-17,4:45:29,18,47,75,0,0
2019-05-17,4:50:29,17.9,46,75,0,0
2019-05-17,4:55:29,17.8,46,75,0,0
2019-05-17,5:00:29,17.8,46,75,0,0
2019-05-17,5:05:29,17.7,46,75,0,0
2019-05-17,5:10:29,17.7,46,75,0,0
2019-05-17,5:15:29,17.7,46,75,0,0
2019-05-17,5:20:29,17.6,46,75,0,0
2019-05-17,5:25:29,17.4,46,75,0,0
2019-05-17,5:30:29,17.4,47,75,0,0
2019-05-17,5:35:29,17.4,46,75,0,0
2019-05-17,5:40:29,17.3,46,75,0,0
2019-05-17,5:45:29,17.3,47,75,0,0
2019-05-17,5:50:29,17.2,47,75,0,0
2019-05-17,5:55:29,17.2,47,75,0,0
2019-05-17,6:00:29,17.1,47,75,0,0
2019-05-17,6:05:29,17.2,47,75,0,0
2019-05-17,6:10:29,17.1,47,75,0,0
2019-05-17,6:15:28,17.1,47,75,0,0
2019-05-17,6:20:28,17,47,75,0,0
2019-05-17,6:25:28,17,47,75,0,0
2019-05-17,6:30:28,17,47,75,0,0
2019-05-17,6:35:28,17,47,75,0,0
2019-05-17,6:40:28,17,48,75,0,0
2019-05-17,6:45:28,17,48,75,0,0
2019-05-17,6:50:28,17,48,75,0,0
2019-05-17,6:55:28,17,48,75,0,0
2019-05-17,7:00:28,17,48,75,0,0
2019-05-17,7:05:28,17.1,48,75,0,0
2019-05-17,7:10:28,17.1,49,75,0,0
2019-05-17,7:15:28,17.1,49,75,0,0
2019-05-17,7:20:28,17.1,49,75,0,0
2019-05-17,7:25:28,17.1,49,75,0,0
2019-05-17,7:30:28,17,49,75,0,0
2019-05-17,7:35:28,17.1,49,75,0,0
2019-05-17,7:40:28,17,49,75,0,0
2019-05-17,7:45:28,17.1,49,75,0,0
2019-05-17,7:50:28,17.1,49,75,0,0
2019-05-17,7:55:28,17.1,49,75,0,0
2019-05-17,8:00:28,17.1,49,75,0,0
2019-05-17,8:05:28,17.1,49,75,0,0
2019-05-17,8:10:28,17.1,49,75,0,0
2019-05-17,8:15:28,17.2,49,74,0,0
2019-05-17,8:20:28,17.2,49,75,0,0
2019-05-17,8:25:28,17.2,49,75,0,0
2019-05-17,8:30:28,17.3,49,75,0,0
2019-05-17,8:35:28,17.3,49,75,0,0
2019-05-17,8:40:28,17.1,49,75,0,0
2019-05-17,8:45:28,17.2,49,75,0,0
2019-05-17,8:50:27,17.2,49,74,0,0
2019-05-17,8:55:27,17.2,49,75,0,0
2019-05-17,9:00:27,17.2,49,75,0,0
2019-05-17,9:05:27,17.3,49,74,0,0
2019-05-17,9:10:27,17.2,49,75,0,0
2019-05-17,9:15:27,17.4,49,75,0,0
2019-05-17,9:20:27,17.4,49,74,0,0
2019-05-17,9:25:27,17.4,49,74,0,0
2019-05-17,9:30:27,17.5,49,74,0,0
2019-05-17,9:35:27,17.3,48,74,0,0
2019-05-17,9:40:27,17.4,49,74,0,0
2019-05-17,9:45:27,17.4,49,75,0,0
2019-05-17,9:50:27,17.3,48,74,0,0
2019-05-17,9:55:27,17.2,48,75,0,0
2019-05-17,10:00:27,17.3,48,75,0,0
2019-05-17,10:05:27,17.2,48,74,0,0
2019-05-17,10:10:27,17.3,48,74,0,0
2019-05-17,10:15:27,17.4,48,74,0,0
2019-05-17,10:20:27,17.5,49,74,0,0
2019-05-17,10:25:27,17.5,48,74,0,0
2019-05-17,10:30:27,17.5,48,74,0,0
2019-05-17,10:35:27,17.5,49,74,0,0
2019-05-17,10:40:27,17.6,48,74,0,0
2019-05-17,10:45:27,17.6,48,74,0,0
2019-05-17,10:50:27,17.7,48,74,0,0
2019-05-17,10:55:27,17.7,48,74,0,0
2019-05-17,11:00:27,17.9,48,74,0,0
2019-05-17,11:05:27,18.1,49,73,0,0
2019-05-17,11:10:27,18.1,49,73,0,0
2019-05-17,11:15:27,18.3,49,74,0,0
2019-05-17,11:20:27,18.3,48,74,0,0
2019-05-17,11:25:27,18.4,48,74,0,0
2019-05-17,11:30:26,18.5,48,74,0,0
2019-05-17,11:35:26,18.5,48,74,0,0
2019-05-17,11:40:26,18.7,48,74,0,0
2019-05-17,11:45:26,18.7,48,74,0,0
2019-05-17,11:50:26,18.7,48,74,0,0
2019-05-17,11:55:26,18.7,47,74,0,0
2019-05-17,12:00:26,18.7,47,74,0,0
2019-05-17,12:05:26,18.7,47,74,0,0
2019-05-17,12:10:26,18.7,47,74,0,0
2019-05-17,12:15:26,18.7,47,74,0,0
2019-05-17,12:20:26,18.5,47,74,0,0
2019-05-17,12:25:26,18.5,47,74,0,0
2019-05-17,12:30:26,18.4,46,74,0,0
2019-05-17,12:35:26,18.4,47,73,0,0
2019-05-17,12:40:26,18.6,46,73,0,0
2019-05-17,12:45:26,18.7,47,73,0,0
2019-05-17,12:50:26,18.8,46,72,0,0
2019-05-17,12:55:26,19,46,73,0,0
2019-05-17,13:00:26,19.2,46,73,0,0
2019-05-17,13:05:26,19.3,45,73,0,0
2019-05-17,13:10:26,19.4,46,73,0,0
2019-05-17,13:15:26,19.6,46,73,0,0
2019-05-17,13:20:26,19.7,45,73,0,0
2019-05-17,13:25:26,19.8,45,73,0,0
2019-05-17,13:30:26,19.9,45,73,0,0
2019-05-17,13:35:26,20,45,73,0,0
2019-05-17,13:40:26,20.1,44,73,0,0
2019-05-17,13:45:26,20.2,44,73,0,0
2019-05-17,13:50:26,20.3,44,73,0,0
2019-05-17,13:55:26,20.5,44,73,0,0
2019-05-17,14:00:26,20.7,44,72,0,0
2019-05-17,14:05:26,20.9,43,72,0,0
2019-05-17,14:10:26,21.1,44,72,0,0
2019-05-17,14:15:26,21.3,44,72,0,0
2019-05-17,14:20:26,21.4,43,72,0,0
2019-05-17,14:25:26,21.6,43,73,0,0
2019-05-17,14:30:26,21.8,42,73,0,0
2019-05-17,14:35:26,21.9,42,73,0,0
2019-05-17,14:40:25,21.9,42,73,0,0
2019-05-17,14:45:25,22,44,73,0,0
2019-05-17,14:50:25,21.9,42,73,0,0
2019-05-17,14:55:25,21.9,42,73,0,0
2019-05-17,15:00:25,21.9,41,72,0,0
2019-05-17,15:05:25,21.8,40,73,0,0
2019-05-17,15:10:25,21.8,40,73,0,0
2019-05-17,15:15:25,21.8,40,72,0,0
2019-05-17,15:20:25,21.7,39,73,0,0
2019-05-17,15:25:25,21.8,40,72,0,0
2019-05-17,15:30:25,21.9,40,73,0,0
2019-05-17,15:35:25,21.7,40,72,0,0
2019-05-17,15:40:25,21.5,40,73,0,0
2019-05-17,15:45:25,21.5,40,72,0,0
2019-05-17,15:50:25,21.6,40,73,0,0
2019-05-17,15:55:25,21.4,39,73,0,0
2019-05-17,16:00:25,21.2,39,72,0,0
2019-05-17,16:05:25,21.1,40,72,0,0
2019-05-17,16:10:25,21.2,40,72,0,0
2019-05-17,16:15:25,21.3,40,72,0,0
2019-05-17,16:20:25,21.3,40,72,0,0
2019-05-17,16:25:25,21.3,40,72,0,0
2019-05-17,16:30:25,21.3,40,72,0,0
2019-05-17,16:35:25,21.3,40,72,0,0
2019-05-17,16:40:25,21.1,39,72,0,0
2019-05-17,16:45:25,21,39,72,0,0
2019-05-17,16:50:25,21,39,72,0,0
2019-05-17,16:55:25,21,39,72,0,0
2019-05-17,17:00:25,21,39,72,0,0
2019-05-17,17:05:25,20.9,37,72,0,0
2019-05-17,17:10:25,21,39,72,0,0
2019-05-17,17:15:25,21.2,39,72,0,0
2019-05-17,17:20:25,21.3,39,72,0,0
2019-05-17,17:25:25,21.2,38,72,0,0
2019-05-17,17:30:25,21.2,38,72,0,0
2019-05-17,17:35:25,21.2,37,72,0,0
2019-05-17,17:40:25,20.9,35,72,0,0
2019-05-17,17:45:25,21,37,72,0,0
2019-05-17,17:50:25,20.8,35,72,0,0
2019-05-17,17:55:25,20.6,35,72,0,0
2019-05-17,18:00:25,20.6,34,72,0,0
2019-05-17,18:05:25,20.3,34,72,0,0
2019-05-17,18:10:25,20.1,35,72,0,0
2019-05-17,18:15:25,19.9,35,72,0,0
2019-05-17,18:20:25,19.8,35,72,0,0
2019-05-17,18:25:24,19.6,35,71,0,0
2019-05-17,18:30:24,19.7,36,71,0,0
2019-05-17,18:35:24,19.7,37,71,0,0
2019-05-17,18:40:24,19.7,37,71,0,0
2019-05-17,18:45:24,19.7,38,71,0,0
2019-05-17,18:50:24,19.7,38,71,0,0
2019-05-17,18:55:24,19.7,39,71,0,0
2019-05-17,19:00:24,19.8,39,71,0,0
2019-05-17,19:05:24,19.9,39,71,0,0
2019-05-17,19:10:24,19.8,40,71,0,0
2019-05-17,19:15:24,19.9,40,71,0,0
2019-05-17,19:20:24,19.7,40,71,0,0
2019-05-17,19:25:24,19.6,40,71,0,0
2019-05-17,19:30:24,19.4,41,71,0,0
2019-05-17,19:35:24,19.4,41,71,0,0
2019-05-17,19:40:24,19.1,41,71,0,0
2019-05-17,19:45:24,19.1,41,71,0,0
2019-05-17,19:50:24,19,42,71,0,0
2019-05-17,19:55:24,18.9,42,71,0,0
2019-05-17,20:00:24,18.7,42,71,0,0
2019-05-17,20:05:24,18.7,43,71,0,0
2019-05-17,20:10:24,18.9,43,71,0,0
2019-05-17,20:15:24,18.9,44,70,0,0
2019-05-17,20:20:24,18.7,44,71,0,0
2019-05-17,20:25:24,18.7,44,71,0,0
2019-05-17,20:30:24,18.6,44,70,0,0
2019-05-17,20:35:24,18.6,44,70,0,0
2019-05-17,20:40:24,18.5,44,70,0,0
2019-05-17,20:45:24,18.5,45,70,0,0
2019-05-17,20:50:24,18.4,45,70,0,0
2019-05-17,20:55:24,18.4,45,70,0,0
2019-05-17,21:00:24,18.3,45,70,0,0
2019-05-17,21:05:24,18.3,45,70,0,0
2019-05-17,21:10:24,18.3,46,70,0,0
2019-05-17,21:15:24,18.2,46,69,0,0
2019-05-17,21:20:24,18.1,46,69,0,0
2019-05-17,21:25:23,18.1,46,69,0,0
2019-05-17,21:30:23,18.1,46,70,0,0
2019-05-17,21:35:23,18.1,46,69,0,0
2019-05-17,21:40:23,18.1,47,69,0,0
2019-05-17,21:45:23,18.1,47,69,0,0
2019-05-17,21:50:23,18,47,69,0,0
2019-05-17,21:55:23,18,47,69,0,0
2019-05-17,22:00:23,17.9,46,69,0,0
2019-05-17,22:05:23,17.9,46,70,0,0
2019-05-17,22:10:23,17.7,46,69,0,0
2019-05-17,22:15:23,17.7,46,69,0,0
2019-05-17,22:20:23,17.6,46,70,0,0
2019-05-17,22:25:23,17.4,46,70,0,0
2019-05-17,22:30:23,17.3,46,69,0,0
2019-05-17,22:35:23,17.1,47,69,0,0
2019-05-17,22:40:23,17,47,69,0,0
2019-05-17,22:45:23,17,47,69,0,0
2019-05-17,22:50:23,16.9,48,69,0,0
2019-05-17,22:55:23,16.9,48,69,0,0
2019-05-17,23:00:23,16.8,48,69,0,0
2019-05-17,23:05:23,16.8,48,69,0,0
2019-05-17,23:10:23,16.7,48,69,0,0
2019-05-17,23:15:23,16.7,49,69,0,0
2019-05-17,23:20:23,16.6,49,69,0,0
2019-05-17,23:25:23,16.6,49,69,0,0
2019-05-17,23:30:23,16.5,50,69,0,0
2019-05-17,23:35:23,16.5,50,69,0,0
2019-05-17,23:40:23,16.5,50,69,0,0
2019-05-17,23:45:23,16.5,50,69,0,0
2019-05-17,23:50:23,16.4,50,69,0,0
2019-05-17,23:55:23,16.4,50,69,0,0
2019-05-18,0:00:22,16.4,50,69,0,0
2019-05-18,0:05:22,16.3,50,69,0,0
2019-05-18,0:10:22,16.2,50,69,0,0
2019-05-18,0:15:22,16.1,50,69,0,0
2019-05-18,0:20:22,16.1,50,69,0,0
2019-05-18,0:25:22,16.1,50,69,0,0
2019-05-18,0:30:22,16,50,69,0,0
2019-05-18,0:35:22,15.9,49,69,0,0
2019-05-18,0:40:22,15.8,50,69,0,0
2019-05-18,0:45:22,15.8,50,69,0,0
2019-05-18,0:50:22,15.8,50,69,0,0
2019-05-18,0:55:22,15.7,50,69,0,0
2019-05-18,1:00:22,15.7,50,69,0,0
2019-05-18,1:05:22,15.6,50,69,0,0
2019-05-18,1:10:22,15.6,50,69,0,0
2019-05-18,1:15:22,15.7,50,69,0,0
2019-05-18,1:20:22,15.6,51,69,0,0
2019-05-18,1:25:22,15.6,51,69,0,0
2019-05-18,1:30:22,15.6,51,69,0,0
2019-05-18,1:35:22,15.6,51,69,0,0
2019-05-18,1:40:22,15.4,51,69,0,0
2019-05-18,1:45:22,15.4,52,68,0,0
2019-05-18,1:50:22,15.4,52,69,0,0
2019-05-18,1:55:22,15.4,52,69,0,0
2019-05-18,2:00:22,15.4,52,69,0,0
2019-05-18,2:05:22,15.3,52,69,0,0
2019-05-18,2:10:22,15.3,52,69,0,0
2019-05-18,2:15:22,15.3,52,69,0,0
2019-05-18,2:20:22,15.3,52,68,0,0
2019-05-18,2:25:21,15.2,52,69,0,0
2019-05-18,2:30:21,15.1,52,69,0,0
2019-05-18,2:35:21,15.1,52,69,0,0
2019-05-18,2:40:21,15,52,68,0,0
2019-05-18,2:45:21,15,52,69,0,0
2019-05-18,2:50:21,15,52,68,0,0
2019-05-18,2:55:21,15,53,68,0,0
2019-05-18,3:00:21,14.9,52,69,0,0
2019-05-18,3:05:21,14.8,53,68,0,0
2019-05-18,3:10:21,14.9,53,68,0,0
2019-05-18,3:15:21,14.8,53,69,0,0
2019-05-18,3:20:21,14.7,53,69,0,0
2019-05-18,3:25:21,14.7,53,68,0,0
2019-05-18,3:30:21,14.6,53,69,0,0
2019-05-18,3:35:21,14.6,53,69,0,0
2019-05-18,3:40:21,14.5,53,69,0,0
2019-05-18,3:45:21,14.5,53,68,0,0
2019-05-18,3:50:21,14.5,54,68,0,0
2019-05-18,3:55:21,14.4,54,69,0,0
2019-05-18,4:00:21,14.4,54,68,0,0
2019-05-18,4:05:21,14.3,54,68,0,0
2019-05-18,4:10:21,14.3,54,68,0,0
2019-05-18,4:15:21,14.2,54,68,0,0
2019-05-18,4:20:21,14.3,55,68,0,0
2019-05-18,4:25:21,14.3,55,68,0,0
2019-05-18,4:30:21,14.4,55,68,0,0
2019-05-18,4:35:21,14.4,55,68,0,0
2019-05-18,4:40:20,14.3,55,68,0,0
2019-05-18,4:45:20,14.4,54,68,0,0
2019-05-18,4:50:20,14.4,55,68,0,0
2019-05-18,4:55:20,14.4,55,68,0,0
2019-05-18,5:00:20,14.4,55,68,0,0
2019-05-18,5:05:20,14.4,55,68,0,0
2019-05-18,5:10:20,14.4,55,68,0,0
2019-05-18,5:15:20,14.4,55,68,0,0
2019-05-18,5:20:20,14.4,55,68,0,0
2019-05-18,5:25:20,14.4,55,68,0,0
2019-05-18,5:30:20,14.4,55,68,0,0
2019-05-18,5:35:20,14.4,55,68,0,0
2019-05-18,5:40:20,14.4,55,68,0,0
2019-05-18,5:45:20,14.4,55,68,0,0
2019-05-18,5:50:20,14.5,55,68,0,0
2019-05-18,5:55:20,14.5,56,68,0,0
2019-05-18,6:00:20,14.5,56,68,0,0
2019-05-18,6:05:20,14.5,56,68,0,0
2019-05-18,6:10:20,14.5,55,68,0,0
2019-05-18,6:15:20,14.5,55,68,0,0
2019-05-18,6:20:20,14.5,55,68,0,0
2019-05-18,6:25:20,14.5,55,68,0,0
2019-05-18,6:30:20,14.5,55,68,0,0
2019-05-18,6:35:20,14.6,55,68,0,0
2019-05-18,6:40:20,14.6,55,68,0,0
2019-05-18,6:45:20,14.6,55,68,0,0
2019-05-18,6:50:20,14.6,55,68,0,0
2019-05-18,6:55:19,14.6,55,68,0,0
2019-05-18,7:00:19,14.7,55,68,0,0
2019-05-18,7:05:19,14.7,55,68,0,0
2019-05-18,7:10:19,14.7,55,68,0,0
2019-05-18,7:15:19,14.8,54,68,0,0
2019-05-18,7:20:19,14.8,54,68,0,0
2019-05-18,7:25:19,14.8,54,68,0,0
2019-05-18,7:30:19,14.9,54,68,0,0
2019-05-18,7:35:19,14.9,54,68,0,0
2019-05-18,7:40:19,15,54,68,0,0
2019-05-18,7:45:19,15,54,68,0,0
2019-05-18,7:50:19,15,54,68,0,0
2019-05-18,7:55:19,15.1,54,68,0,0
2019-05-18,8:00:19,15.1,53,68,0,0
2019-05-18,8:05:19,15.2,53,68,0,0
2019-05-18,8:10:19,15.2,53,68,0,0
2019-05-18,8:15:19,15.3,53,68,0,0
2019-05-18,8:20:19,15.3,52,68,0,0
2019-05-18,8:25:19,15.4,52,67,0,0
2019-05-18,8:30:19,15.4,52,67,0,0
2019-05-18,8:35:19,15.6,52,68,0,0
2019-05-18,8:40:19,15.6,52,67,0,0
2019-05-18,8:45:19,15.7,52,68,0,0
2019-05-18,8:50:19,15.8,51,67,0,0
2019-05-18,8:55:19,15.9,51,67,0,0
2019-05-18,9:00:19,16,52,67,0,0
2019-05-18,9:05:19,16,52,67,0,0
2019-05-18,9:10:18,16.1,51,67,0,0
2019-05-18,9:15:18,16.2,51,67,0,0
2019-05-18,9:20:18,16.3,51,67,0,0
2019-05-18,9:25:18,16.3,50,67,0,0
2019-05-18,9:30:18,16.4,50,67,0,0
2019-05-18,9:35:18,16.5,50,67,0,0
2019-05-18,9:40:18,16.6,50,67,0,0
2019-05-18,9:45:18,16.7,50,67,0,0
2019-05-18,9:50:18,16.7,50,67,0,0
2019-05-18,9:55:18,16.7,49,67,0,0
2019-05-18,10:00:18,16.9,49,67,0,0
2019-05-18,10:05:18,17,49,67,0,0
2019-05-18,10:10:18,17.1,49,66,0,0
2019-05-18,10:15:18,17.2,48,67,0,0
2019-05-18,10:20:18,17.3,48,66,0,0
2019-05-18,10:25:18,17.4,48,67,0,0
2019-05-18,10:30:18,17.6,48,67,0,0
2019-05-18,10:35:18,17.6,48,66,0,0
2019-05-18,10:40:18,17.6,48,66,0,0
2019-05-18,10:45:18,17.7,47,66,0,0
2019-05-18,10:50:18,17.7,46,67,0,0
2019-05-18,10:55:18,17.7,47,67,0,0
2019-05-18,11:00:18,17.8,46,67,0,0
2019-05-18,11:05:18,17.9,46,67,0,0
2019-05-18,11:10:18,17.8,46,66,0,0
2019-05-18,11:15:18,18,47,67,0,0
2019-05-18,11:20:18,18,47,67,0,0
2019-05-18,11:25:18,18,46,67,0,0
2019-05-18,11:30:18,18.1,46,67,0,0
2019-05-18,11:35:18,18.2,46,67,0,0
2019-05-18,11:40:18,18.2,46,67,0,0
2019-05-18,11:45:18,18.3,46,67,0,0
2019-05-18,11:50:17,18.4,46,67,0,0
2019-05-18,11:55:17,18.4,45,67,0,0
2019-05-18,12:00:17,18.4,45,67,0,0
2019-05-18,12:05:17,18.3,45,66,0,0
2019-05-18,12:10:17,18.4,45,67,0,0
2019-05-18,12:15:17,18.5,44,66,0,0
2019-05-18,12:20:17,18.7,44,67,0,0
2019-05-18,12:25:17,18.8,44,67,0,0
2019-05-18,12:30:17,18.8,44,67,0,0
2019-05-18,12:35:17,18.9,44,67,0,0
2019-05-18,12:40:17,18.9,44,66,0,0
2019-05-18,12:45:17,18.8,43,67,0,0
2019-05-18,12:50:17,18.9,43,67,0,0
2019-05-18,12:55:17,19,43,66,0,0
2019-05-18,13:00:17,19,43,67,0,0
2019-05-18,13:05:17,19,43,66,0,0
2019-05-18,13:10:17,19.1,43,66,0,0
2019-05-18,13:15:17,19.1,43,66,0,0
2019-05-18,13:20:17,19.2,42,66,0,0
2019-05-18,13:25:17,19.3,42,66,0,0
2019-05-18,13:30:17,19.3,42,66,0,0
2019-05-18,13:35:17,19.5,41,66,0,0
2019-05-18,13:40:17,19.4,40,66,0,0
2019-05-18,13:45:17,19.6,40,66,0,0
2019-05-18,13:50:17,19.7,40,66,0,0
2019-05-18,13:55:17,19.9,40,66,0,0
2019-05-18,14:00:17,19.9,40,65,0,0
2019-05-18,14:05:17,20.2,40,66,0,0
2019-05-18,14:10:17,20.3,39,66,0,0
2019-05-18,14:15:17,20.4,39,67,0,0
2019-05-18,14:20:17,20.5,39,66,0,0
2019-05-18,14:25:17,20.6,39,66,0,0
2019-05-18,14:30:17,20.7,39,66,0,0
2019-05-18,14:35:17,20.8,39,66,0,0
2019-05-18,14:40:17,20.7,39,66,0,0
2019-05-18,14:45:17,20.7,38,66,0,0
2019-05-18,14:50:17,20.6,38,66,0,0
2019-05-18,14:55:16,20.5,38,66,0,0
2019-05-18,15:00:16,20.6,39,66,0,0
2019-05-18,15:05:16,20.6,39,66,0,0
2019-05-18,15:10:16,20.6,39,66,0,0
2019-05-18,15:15:16,20.4,38,66,0,0
2019-05-18,15:20:16,20.4,38,66,0,0
2019-05-18,15:25:16,20.3,38,66,0,0
2019-05-18,15:30:16,20.3,39,66,0,0
2019-05-18,15:35:16,20.3,39,66,0,0
2019-05-18,15:40:16,20.2,39,65,0,0
2019-05-18,15:45:16,20.2,40,66,0,0
2019-05-18,15:50:16,20.1,40,65,0,0
2019-05-18,15:55:16,20.2,40,65,0,0
2019-05-18,16:00:16,20,40,65,0,0
2019-05-18,16:05:16,19.9,40,65,0,0
2019-05-18,16:10:16,20,41,65,0,0
2019-05-18,16:15:16,20.2,41,65,0,0
2019-05-18,16:20:16,20.3,41,65,0,0
2019-05-18,16:25:16,20.3,41,65,0,0
2019-05-18,16:30:16,20.2,41,65,0,0
2019-05-18,16:35:16,20.2,41,65,0,0
2019-05-18,16:40:16,20.2,41,65,0,0
2019-05-18,16:45:16,20.2,41,65,0,0
2019-05-18,16:50:16,20,41,65,0,0
2019-05-18,16:55:16,19.9,41,65,0,0
2019-05-18,17:00:16,19.8,41,65,0,0
2019-05-18,17:05:16,19.7,41,65,0,0
2019-05-18,17:10:16,19.6,41,65,0,0
2019-05-18,17:15:16,19.5,42,65,0,0
2019-05-18,17:20:16,19.6,42,64,0,0
2019-05-18,17:25:16,19.4,42,65,0,0
2019-05-18,17:30:16,19.5,42,65,0,0
2019-05-18,17:35:16,19.4,42,65,0,0
2019-05-18,17:40:16,19.4,43,65,0,0
2019-05-18,17:45:16,19.4,43,65,0,0
2019-05-18,17:50:16,19.4,43,64,0,0
2019-05-18,17:55:16,19.3,43,64,0,0
2019-05-18,18:00:16,19.3,43,64,0,0
2019-05-18,18:05:16,19.3,43,64,0,0
2019-05-18,18:10:15,19.3,43,64,0,0
2019-05-18,18:15:15,19.2,43,64,0,0
2019-05-18,18:20:15,19.3,43,64,0,0
2019-05-18,18:25:15,19.4,43,64,0,0
2019-05-18,18:30:15,19.4,43,64,0,0
2019-05-18,18:35:15,19.4,43,64,0,0
2019-05-18,18:40:15,19.5,43,64,0,0
2019-05-18,18:45:15,19.6,43,64,0,0
2019-05-18,18:50:15,19.6,43,64,0,0
2019-05-18,18:55:15,19.5,43,64,0,0
2019-05-18,19:00:15,19.4,43,64,0,0
2019-05-18,19:05:15,19.4,43,64,0,0
2019-05-18,19:10:15,19.4,43,64,0,0
2019-05-18,19:15:15,19.4,42,64,0,0
2019-05-18,19:20:15,19.4,42,64,0,0
2019-05-18,19:25:15,19.4,42,64,0,0
2019-05-18,19:30:15,19.4,42,64,0,0
2019-05-18,19:35:15,19.4,42,64,0,0
2019-05-18,19:40:15,19.2,42,64,0,0
2019-05-18,19:45:15,19.2,42,63,0,0
2019-05-18,19:50:15,19.2,43,64,0,0
2019-05-18,19:55:15,19.3,43,64,0,0
2019-05-18,20:00:15,19.2,42,64,0,0
2019-05-18,20:05:15,19.1,42,64,0,0
2019-05-18,20:10:15,19,42,64,0,0
2019-05-18,20:15:15,18.9,42,64,0,0
2019-05-18,20:20:15,18.9,43,63,0,0
2019-05-18,20:25:15,18.8,43,63,0,0
2019-05-18,20:30:15,18.8,43,63,0,0
2019-05-18,20:35:15,18.8,43,63,0,0
2019-05-18,20:40:15,18.7,43,63,0,0
2019-05-18,20:45:15,18.6,43,63,0,0
2019-05-18,20:50:15,18.6,44,63,0,0
2019-05-18,20:55:15,18.6,44,62,0,0
2019-05-18,21:00:15,18.4,44,63,0,0
2019-05-18,21:05:15,18.3,44,63,0,0
2019-05-18,21:10:14,18.3,45,63,0,0
2019-05-18,21:15:14,18.1,45,63,0,0
2019-05-18,21:20:14,18.1,45,62,0,0
2019-05-18,21:25:14,18,46,62,0,0
2019-05-18,21:30:14,18,46,62,0,0
2019-05-18,21:35:14,18,46,62,0,0
2019-05-18,21:40:14,18,46,62,0,0
2019-05-18,21:45:14,17.9,46,62,0,0
2019-05-18,21:50:14,17.9,46,62,0,0
2019-05-18,21:55:14,17.8,46,62,0,0
2019-05-18,22:00:14,17.7,46,62,0,0
2019-05-18,22:05:14,17.6,46,62,0,0
2019-05-18,22:10:14,17.5,46,62,0,0
2019-05-18,22:15:14,17.4,46,62,0,0
2019-05-18,22:20:14,17.4,47,62,0,0
2019-05-18,22:25:14,17.4,47,62,0,0
2019-05-18,22:30:14,17.4,47,62,0,0
2019-05-18,22:35:14,17.3,47,62,0,0
2019-05-18,22:40:14,17.2,48,62,0,0
2019-05-18,22:45:14,17.1,48,62,0,0
2019-05-18,22:50:14,17.1,48,62,0,0
2019-05-18,22:55:14,17,48,62,0,0
2019-05-18,23:00:14,17,48,62,0,0
2019-05-18,23:05:14,16.9,49,62,0,0
2019-05-18,23:10:14,16.9,49,61,0,0
2019-05-18,23:15:14,16.8,49,62,0,0
2019-05-18,23:20:14,16.7,49,62,0,0
2019-05-18,23:25:14,16.7,49,62,0,0
2019-05-18,23:30:14,16.7,49,62,0,0
2019-05-18,23:35:14,16.6,49,61,0,0
2019-05-18,23:40:14,16.5,50,62,0,0
2019-05-18,23:45:13,16.5,50,62,0,0
2019-05-18,23:50:13,16.3,50,61,0,0
2019-05-18,23:55:13,16.3,51,62,0,0
2019-05-19,0:00:13,16.2,51,61,0,0
